"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"HospitalVerdi/566653036690899_841025728064664/566653036690899_841025728064664";"598";"443";"2";"566653036690899_841025728064664";"empty";"";"fetched (200)";"2024-06-08 20:37:42.902482";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_841025728064664/566653036690899_841025728064664";"599";"443";"2";"566653036690899_841025728064664";"offcut";"";"fetched (200)";"2024-06-08 20:37:42.902482";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_841003361400234";"444";"423";"1";"566653036690899_841003361400234";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"";"2024-05-24T21:09:59+0000";"";"";""
"HospitalVerdi/566653036690899_841003361400234/566653036690899_841003361400234";"600";"444";"2";"566653036690899_841003361400234";"data";"data.*";"fetched (200)";"2024-06-08 20:37:43.126816";"Facebook:/<post-id>/comments";"En la parroquia Alhajuela nunca hay Isulina Made la Nevoline N y ase meses dijo el que era jefes de esté subcentro de salud mandaron una Isulina que nadien usa acá y solo 15 y aca la el número de avintates es grandes ayuden nunca hay medicamento acá el problema es que no dan porque ustedes no mandan y anuncian ustedes que si hay quien miente supervisar este Subcentro x favor ayúdanos no suben las transferencias hay muchas negrigesia no les importa nuestra salud  ya murió una niña por el descuido del el jefe de área por favor póngale antecedentes a esta situación tan grave que pasa acá Parroquia Alhajuela.";"2024-06-02T16:28:32+0000";"0";"0";""
"HospitalVerdi/566653036690899_841003361400234/566653036690899_841003361400234";"601";"444";"2";"566653036690899_841003361400234";"offcut";"";"fetched (200)";"2024-06-08 20:37:43.126816";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840959011404669";"445";"423";"1";"566653036690899_840959011404669";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"";"2024-05-24T19:04:27+0000";"";"";""
"HospitalVerdi/566653036690899_840959011404669/566653036690899_840959011404669";"602";"445";"2";"566653036690899_840959011404669";"empty";"";"fetched (200)";"2024-06-08 20:37:43.460589";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840959011404669/566653036690899_840959011404669";"603";"445";"2";"566653036690899_840959011404669";"offcut";"";"fetched (200)";"2024-06-08 20:37:43.460589";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840950398072197";"446";"423";"1";"566653036690899_840950398072197";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"";"2024-05-24T18:43:02+0000";"";"";""
"HospitalVerdi/566653036690899_840950398072197/566653036690899_840950398072197";"604";"446";"2";"566653036690899_840950398072197";"empty";"";"fetched (200)";"2024-06-08 20:37:43.790792";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840950398072197/566653036690899_840950398072197";"605";"446";"2";"566653036690899_840950398072197";"offcut";"";"fetched (200)";"2024-06-08 20:37:43.790792";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840950244738879";"447";"423";"1";"566653036690899_840950244738879";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"";"2024-05-24T18:42:38+0000";"";"";""
"HospitalVerdi/566653036690899_840950244738879/566653036690899_840950244738879";"606";"447";"2";"566653036690899_840950244738879";"empty";"";"fetched (200)";"2024-06-08 20:37:44.106546";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840950244738879/566653036690899_840950244738879";"607";"447";"2";"566653036690899_840950244738879";"offcut";"";"fetched (200)";"2024-06-08 20:37:44.106546";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840885004745403";"448";"423";"1";"566653036690899_840885004745403";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"";"2024-05-24T16:20:07+0000";"";"";""
"HospitalVerdi/566653036690899_840885004745403/566653036690899_840885004745403";"608";"448";"2";"566653036690899_840885004745403";"empty";"";"fetched (200)";"2024-06-08 20:37:44.442545";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840885004745403/566653036690899_840885004745403";"609";"448";"2";"566653036690899_840885004745403";"offcut";"";"fetched (200)";"2024-06-08 20:37:44.442545";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840764231424147";"449";"423";"1";"566653036690899_840764231424147";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#BatallaDePichincha | El Ministerio de Salud Pública rinde un justo homenaje este #24DeMayo a los patriotas precursores de la Independencia de Pichincha.  #ElNuevoEcuadorResuelve 🇪🇨";"2024-05-24T12:24:07+0000";"";"";""
"HospitalVerdi/566653036690899_840764231424147/566653036690899_840764231424147";"610";"449";"2";"566653036690899_840764231424147";"empty";"";"fetched (200)";"2024-06-08 20:37:44.767545";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840764231424147/566653036690899_840764231424147";"611";"449";"2";"566653036690899_840764231424147";"offcut";"";"fetched (200)";"2024-06-08 20:37:44.767545";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_447493477874106";"450";"423";"1";"566653036690899_447493477874106";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"";"2024-05-24T03:02:05+0000";"";"";""
"HospitalVerdi/566653036690899_447493477874106/566653036690899_447493477874106";"612";"450";"2";"566653036690899_447493477874106";"empty";"";"fetched (200)";"2024-06-08 20:37:45.078279";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_447493477874106/566653036690899_447493477874106";"613";"450";"2";"566653036690899_447493477874106";"offcut";"";"fetched (200)";"2024-06-08 20:37:45.078279";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840425178124719";"451";"423";"1";"566653036690899_840425178124719";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Danna es una madre donante  ♥️🤱🏻🫶  Conoce cómo la donación de leche ha cambiado para bien la vida de Danna. El Banco de Leche Humana del Hospital Verdi Cevallos ha sido su principal aliado en este proceso de dar “amor en cada gota” 🥰🥛👩🏻‍⚕️";"2024-05-23T22:16:45+0000";"";"";""
"HospitalVerdi/566653036690899_840425178124719/566653036690899_840425178124719";"614";"451";"2";"566653036690899_840425178124719";"data";"data.*";"fetched (200)";"2024-06-08 20:37:45.392279";"Facebook:/<post-id>/comments";"👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻";"2024-05-23T22:28:29+0000";"0";"0";""
"HospitalVerdi/566653036690899_840425178124719/566653036690899_840425178124719";"615";"451";"2";"566653036690899_840425178124719";"offcut";"";"fetched (200)";"2024-06-08 20:37:45.392279";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840421454791758";"452";"423";"1";"566653036690899_840421454791758";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Con el tema “Estrategias para no descartar leche durante el proceso de pasteurización” nuestra compañera, Melissa Flores Castro, del Banco de Leche del Hospital Verdi Cevallos, participó como expositora en el Primer Taller Nacional de Bancos de Leche, organizado en Cuenca por el Ministerio de Salud Pública. 🤱🏻🥛🏥";"2024-05-23T22:06:28+0000";"";"";""
"HospitalVerdi/566653036690899_840421454791758/566653036690899_840421454791758";"616";"452";"2";"566653036690899_840421454791758";"empty";"";"fetched (200)";"2024-06-08 20:37:45.745224";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_840421454791758/566653036690899_840421454791758";"617";"452";"2";"566653036690899_840421454791758";"offcut";"";"fetched (200)";"2024-06-08 20:37:45.745224";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_839820234851880";"453";"423";"1";"566653036690899_839820234851880";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Celebramos por todo lo alto la donación de leche materna e instalamos una ánfora para almacenar los frascos donados de nuestro Banco de Leche Humana. 🤱🏻🥛🏥  En el Verdi fue una semana genial, te lo contamos en el siguiente segmento. 👇🏻🎥🕹️";"2024-05-22T23:23:14+0000";"";"";""
"HospitalVerdi/566653036690899_839820234851880/566653036690899_839820234851880";"618";"453";"2";"566653036690899_839820234851880";"data";"data.*";"fetched (200)";"2024-06-08 20:37:46.056281";"Facebook:/<post-id>/comments";"😍👏🏻";"2024-05-22T23:42:05+0000";"0";"0";""
"HospitalVerdi/566653036690899_839820234851880/566653036690899_839820234851880";"619";"453";"2";"566653036690899_839820234851880";"offcut";"";"fetched (200)";"2024-06-08 20:37:46.056281";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_839761928191044";"454";"423";"1";"566653036690899_839761928191044";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Conviértete en una madre donante de leche 🥹♥️🙌🏻🏥  Cada año, miles de recién nacidos se salvan de morir gracias a la donación de leche materna.  En este video te contamos más acerca de nuestro Banco de Leche, cuyas puertas están abiertas para ti.   Te esperamos ♥️🤱🏻🥛";"2024-05-22T20:14:37+0000";"";"";""
"HospitalVerdi/566653036690899_839761928191044/566653036690899_839761928191044";"620";"454";"2";"566653036690899_839761928191044";"empty";"";"fetched (200)";"2024-06-08 20:37:46.380710";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_839761928191044/566653036690899_839761928191044";"621";"454";"2";"566653036690899_839761928191044";"offcut";"";"fetched (200)";"2024-06-08 20:37:46.380710";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_839175478249689";"455";"423";"1";"566653036690899_839175478249689";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | El Banco de Leche, un servicio aliado para madres y bebés 👶🏻🙌🏻♥️  Te compartimos el testimonio de Thalía, una madre que llega al Banco de Leche Humana del Hospital Verdi Cevallos, espacio que se ha convertido en apoyo y sostén durante la estancia de su hijo en la Neo. 🏥✅👩🏻‍⚕️";"2024-05-21T22:06:33+0000";"";"";""
"HospitalVerdi/566653036690899_839175478249689/566653036690899_839175478249689";"622";"455";"2";"566653036690899_839175478249689";"data";"data.*";"fetched (200)";"2024-06-08 20:37:46.693005";"Facebook:/<post-id>/comments";"😍👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻";"2024-05-21T22:17:40+0000";"0";"0";""
"HospitalVerdi/566653036690899_839175478249689/566653036690899_839175478249689";"623";"455";"2";"566653036690899_839175478249689";"offcut";"";"fetched (200)";"2024-06-08 20:37:46.693005";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_838446188322618";"456";"423";"1";"566653036690899_838446188322618";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Doña Gladys encontró tratamiento en el Verdi ♥️  Con un complejo diagnóstico de úlcera varicosa de “larga data”, Doña Gladys llegó al Hospital Verdi Cevallos buscando una última alternativa para sanar sus heridas.   Aquí te contamos su historia 👇🏻🎥🏥";"2024-05-20T17:58:22+0000";"";"";""
"HospitalVerdi/566653036690899_838446188322618/566653036690899_838446188322618";"624";"456";"2";"566653036690899_838446188322618";"data";"data.*";"fetched (200)";"2024-06-08 20:37:47.029470";"Facebook:/<post-id>/comments";"Qué grande el Verdi!😍👏🏻👏🏻👏🏻👏🏻👏🏻";"2024-05-20T18:14:37+0000";"0";"0";""
"HospitalVerdi/566653036690899_838446188322618/566653036690899_838446188322618";"625";"456";"2";"566653036690899_838446188322618";"data";"data.*";"fetched (200)";"2024-06-08 20:37:47.029470";"Facebook:/<post-id>/comments";"Majestuoso Verdi y su Stan de profesionales de la salud";"2024-05-20T21:43:52+0000";"0";"0";""
"HospitalVerdi/566653036690899_838446188322618/566653036690899_838446188322618";"626";"456";"2";"566653036690899_838446188322618";"data";"data.*";"fetched (200)";"2024-06-08 20:37:47.029470";"Facebook:/<post-id>/comments";"Jefesito excelente profesional";"2024-05-20T23:33:04+0000";"0";"0";""
"HospitalVerdi/566653036690899_838446188322618/566653036690899_838446188322618";"627";"456";"2";"566653036690899_838446188322618";"offcut";"";"fetched (200)";"2024-06-08 20:37:47.029470";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_837625641738006";"457";"423";"1";"566653036690899_837625641738006";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"";"2024-05-19T13:07:39+0000";"";"";""
"HospitalVerdi/566653036690899_837625641738006/566653036690899_837625641738006";"628";"457";"2";"566653036690899_837625641738006";"empty";"";"fetched (200)";"2024-06-08 20:37:47.373160";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_837625641738006/566653036690899_837625641738006";"629";"457";"2";"566653036690899_837625641738006";"offcut";"";"fetched (200)";"2024-06-08 20:37:47.373160";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_836573965176507";"458";"423";"1";"566653036690899_836573965176507";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | ¡Gracias desde lo profundo del corazón! ♥️🥹👨🏻‍⚕️👩🏻‍⚕️  Hace unos días nos llegó esta emotiva carta, firmada por una paciente oriunda del Oriente ecuatoriano. En ella resume su experiencia tras ser atendida en el Hospital Verdi Cevallos.  Con autorización de la autora, la compartimos con ustedes en su integridad, y agradecemos a ella su sincero relato, reiterando que este Hospital trabaja cada día por el bienestar de todos. 🏥🫶☺️";"2024-05-17T22:37:41+0000";"";"";""
"HospitalVerdi/566653036690899_836573965176507/566653036690899_836573965176507";"630";"458";"2";"566653036690899_836573965176507";"data";"data.*";"fetched (200)";"2024-06-08 20:37:47.703814";"Facebook:/<post-id>/comments";"";"2024-05-18T00:09:06+0000";"0";"0";""
"HospitalVerdi/566653036690899_836573965176507/566653036690899_836573965176507";"631";"458";"2";"566653036690899_836573965176507";"data";"data.*";"fetched (200)";"2024-06-08 20:37:47.703814";"Facebook:/<post-id>/comments";"Excelente..felicidades  y bendiciones los profesionales..de la salud instrumentos de Dios  para sanar a los enfermos..";"2024-05-18T01:16:15+0000";"2";"0";""
"HospitalVerdi/566653036690899_836573965176507/566653036690899_836573965176507";"632";"458";"2";"566653036690899_836573965176507";"data";"data.*";"fetched (200)";"2024-06-08 20:37:47.703814";"Facebook:/<post-id>/comments";"Qué grande el Verdi!👏🏻";"2024-05-18T03:03:29+0000";"0";"0";""
"HospitalVerdi/566653036690899_836573965176507/566653036690899_836573965176507";"633";"458";"2";"566653036690899_836573965176507";"data";"data.*";"fetched (200)";"2024-06-08 20:37:47.703814";"Facebook:/<post-id>/comments";"Toda la Gloria a nuestro ABBA PADRE,   El es bueno ,fiel ,misericordioso y ama a sus hijos";"2024-05-18T09:13:32+0000";"0";"0";""
"HospitalVerdi/566653036690899_836573965176507/566653036690899_836573965176507";"634";"458";"2";"566653036690899_836573965176507";"data";"data.*";"fetched (200)";"2024-06-08 20:37:47.703814";"Facebook:/<post-id>/comments";"Como esta señora agradece, también de mi parte no e tenido mal comentario del personal lo contrario son excelente mil bendiciones a todos y todas";"2024-05-19T11:43:03+0000";"2";"0";""
"HospitalVerdi/566653036690899_836573965176507/566653036690899_836573965176507";"635";"458";"2";"566653036690899_836573965176507";"offcut";"";"fetched (200)";"2024-06-08 20:37:47.703814";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_836553108511926";"459";"423";"1";"566653036690899_836553108511926";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Éxitos en su vida profesional 🎓🧑🏼‍⚕️🏥  Con emoción, este viernes 13 internos de medicina de la Uleam Ecuador, recibieron sus diplomas e imposición de mandiles, dando cuenta de la culminación de su etapa académica dentro del Hospital Verdi Cevallos.  Les deseamos un cúmulo de éxitos en su carrera profesional.";"2024-05-17T21:38:48+0000";"";"";""
"HospitalVerdi/566653036690899_836553108511926/566653036690899_836553108511926";"636";"459";"2";"566653036690899_836553108511926";"data";"data.*";"fetched (200)";"2024-06-08 20:37:48.060814";"Facebook:/<post-id>/comments";"felicidades a los nuevos doctores en especial a mi muñeaca Polethe LLaguno  TQM";"2024-05-18T13:45:59+0000";"0";"0";""
"HospitalVerdi/566653036690899_836553108511926/566653036690899_836553108511926";"637";"459";"2";"566653036690899_836553108511926";"offcut";"";"fetched (200)";"2024-06-08 20:37:48.060814";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_836391661861404";"460";"423";"1";"566653036690899_836391661861404";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Hablamos del PREP y PEP con el equipo médico 🩸💊🏥  El tratamiento PREP (manejo pre exposición VIH ) y PEP (manejo pos exposición VIH) fue socializado en la sección viernes científico del Hospital Verdi Cevallos con el equipo de especialistas médicos.  La jornada fue liderada por nuestra Infectóloga, Giovanina Laprea.";"2024-05-17T16:09:10+0000";"";"";""
"HospitalVerdi/566653036690899_836391661861404/566653036690899_836391661861404";"638";"460";"2";"566653036690899_836391661861404";"empty";"";"fetched (200)";"2024-06-08 20:37:48.390987";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_836391661861404/566653036690899_836391661861404";"639";"460";"2";"566653036690899_836391661861404";"offcut";"";"fetched (200)";"2024-06-08 20:37:48.390987";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_836371058530131";"461";"423";"1";"566653036690899_836371058530131";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Por más acuerdos y preparación para nuestros profesionales 🎓🧑🏼‍⚕️🏥🏢  Recibimos la visita de la Dra. Angélica Martínez,  Coordinadora del postgrado de Geriatría y Gerontología de la PUCE_Ecuador, quien sostuvo reunión de trabajo con directivos del Hospital Verdi Cevallos para fortalecer los vínculos de preparación académica a nivel de posgrados en salud.   Actualmente, el Verdi alberga a posgradistas de nueve especialidades médicas de la citada universidad, convirtiéndose en un referente técnico y docente para nuestros profesionales.";"2024-05-17T15:36:42+0000";"";"";""
"HospitalVerdi/566653036690899_836371058530131/566653036690899_836371058530131";"640";"461";"2";"566653036690899_836371058530131";"data";"data.*";"fetched (200)";"2024-06-08 20:37:48.699632";"Facebook:/<post-id>/comments";"Buenas tarde mis queridos amigos  Soy lcda de Enfermería profesional titulada me extiendo  ante ustedes para pedirle una oportunidad laboral.  capacitada en diferente áreas de salud y también ocupacional. Mi número de teléfono es 0990395836 y mi correo electrónico es saritaintriago@hotmail.com. Recordemos que Dios siempre da recompensa por dar ayuda mano amiga. Bendiciones";"2024-05-18T19:26:25+0000";"0";"0";""
"HospitalVerdi/566653036690899_836371058530131/566653036690899_836371058530131";"641";"461";"2";"566653036690899_836371058530131";"data";"data.*";"fetched (200)";"2024-06-08 20:37:48.699632";"Facebook:/<post-id>/comments";"Felicidades  dra  soy   de Chone  Walter  Alcivar  su paciente  en el tipo c de Chone  saludos  dra";"2024-05-19T22:58:24+0000";"0";"0";""
"HospitalVerdi/566653036690899_836371058530131/566653036690899_836371058530131";"642";"461";"2";"566653036690899_836371058530131";"offcut";"";"fetched (200)";"2024-06-08 20:37:48.699632";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_836322181868352";"462";"423";"1";"566653036690899_836322181868352";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Nos articulamos con la academia 🏢🎓🩻🧑🏼‍⚕️  En una jornada de acercamiento, delegados de la Universidad Internacional de La Rioja (UNIR) compartieron con servidores del Hospital Verdi Cevallos, su cartera de servicios académicos,  que incluye maestrías y especializaciones en varias ramas del conocimiento.  La citada universidad mantiene convenios con el Ministerio de Salud Pública para fortalecer la preparación de los funcionarios de la cartera de estado.";"2024-05-17T14:16:29+0000";"";"";""
"HospitalVerdi/566653036690899_836322181868352/566653036690899_836322181868352";"643";"462";"2";"566653036690899_836322181868352";"empty";"";"fetched (200)";"2024-06-08 20:37:49.027911";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_836322181868352/566653036690899_836322181868352";"644";"462";"2";"566653036690899_836322181868352";"offcut";"";"fetched (200)";"2024-06-08 20:37:49.027911";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_835759905257913";"463";"423";"1";"566653036690899_835759905257913";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Buen viento y buena mar 💨🌊✅  Diez internos de la carrera de Enfermería de la Universidad Técnica de Manabí recibieron sus certificados de culminación del Internado Rotativo, cumpliendo así su periodo académico intrahospitalario.";"2024-05-16T18:14:12+0000";"";"";""
"HospitalVerdi/566653036690899_835759905257913/566653036690899_835759905257913";"645";"463";"2";"566653036690899_835759905257913";"data";"data.*";"fetched (200)";"2024-06-08 20:37:49.343370";"Facebook:/<post-id>/comments";"Felicitaciones";"2024-05-16T18:21:00+0000";"0";"0";""
"HospitalVerdi/566653036690899_835759905257913/566653036690899_835759905257913";"646";"463";"2";"566653036690899_835759905257913";"data";"data.*";"fetched (200)";"2024-06-08 20:37:49.343370";"Facebook:/<post-id>/comments";"Felicidades chicos";"2024-05-16T18:25:03+0000";"0";"0";""
"HospitalVerdi/566653036690899_835759905257913/566653036690899_835759905257913";"647";"463";"2";"566653036690899_835759905257913";"data";"data.*";"fetched (200)";"2024-06-08 20:37:49.343370";"Facebook:/<post-id>/comments";"Felicidades";"2024-05-16T21:41:35+0000";"2";"3";""
"HospitalVerdi/566653036690899_835759905257913/566653036690899_835759905257913";"648";"463";"2";"566653036690899_835759905257913";"data";"data.*";"fetched (200)";"2024-06-08 20:37:49.343370";"Facebook:/<post-id>/comments";"Johanna Garcia Quiroz la mejor de todas mi quería licen, saludos ♥️🫶🏾";"2024-05-17T02:51:03+0000";"0";"0";""
"HospitalVerdi/566653036690899_835759905257913/566653036690899_835759905257913";"649";"463";"2";"566653036690899_835759905257913";"data";"data.*";"fetched (200)";"2024-06-08 20:37:49.343370";"Facebook:/<post-id>/comments";"Se lo merece licenciado por su logro";"2024-05-17T03:15:48+0000";"0";"0";""
"HospitalVerdi/566653036690899_835759905257913/566653036690899_835759905257913";"650";"463";"2";"566653036690899_835759905257913";"data";"data.*";"fetched (200)";"2024-06-08 20:37:49.343370";"Facebook:/<post-id>/comments";"";"2024-05-17T15:21:39+0000";"0";"0";""
"HospitalVerdi/566653036690899_835759905257913/566653036690899_835759905257913";"651";"463";"2";"566653036690899_835759905257913";"data";"data.*";"fetched (200)";"2024-06-08 20:37:49.343370";"Facebook:/<post-id>/comments";"Johanna Garcia Quiroz muchas gracias licen bendiciones";"2024-05-18T00:14:49+0000";"0";"0";""
"HospitalVerdi/566653036690899_835759905257913/566653036690899_835759905257913";"652";"463";"2";"566653036690899_835759905257913";"data";"data.*";"fetched (200)";"2024-06-08 20:37:49.343370";"Facebook:/<post-id>/comments";"Andy Saltos Tan lindo mis niños Lcdos ahora colegas";"2024-05-18T02:39:28+0000";"0";"0";""
"HospitalVerdi/566653036690899_835759905257913/566653036690899_835759905257913";"653";"463";"2";"566653036690899_835759905257913";"offcut";"";"fetched (200)";"2024-06-08 20:37:49.343370";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_835143448652892";"464";"423";"1";"566653036690899_835143448652892";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Instalamos nuestra ánfora recolectora de envases 🏺🫙✅☺️🤱🏻  Junto a una mesa educativa que estará instalada hasta el viernes, el Hospital Verdi Cevallos colocó en la Sala de Espera General, un ánfora recolectora de envases de vidrio donados para nuestro Banco de Leche Humana.   Quienes deseen realizar alguna entrega voluntaria, pueden acercarse y de forma segura depositar los recipientes en el lugar.   Agradecemos profundamente a la ciudadana Valeria Velásquez, quien fue la primera en realizar la donación de 30 envases.  Al mismo tiempo se ofrecieron exposiciones, juegos lúdicos e intercambio de información con usuarios acerca de la importancia de la donación de leche, en una iniciativa ejecutada por el Banco de Leche y el Servicio de Nutrición.";"2024-05-15T21:37:34+0000";"";"";""
"HospitalVerdi/566653036690899_835143448652892/566653036690899_835143448652892";"654";"464";"2";"566653036690899_835143448652892";"data";"data.*";"fetched (200)";"2024-06-08 20:37:49.754311";"Facebook:/<post-id>/comments";"😍👏🏻👏🏻👏🏻";"2024-05-15T22:57:20+0000";"0";"0";""
"HospitalVerdi/566653036690899_835143448652892/566653036690899_835143448652892";"655";"464";"2";"566653036690899_835143448652892";"offcut";"";"fetched (200)";"2024-06-08 20:37:49.754311";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_835061111994459";"465";"423";"1";"566653036690899_835061111994459";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | “Nuestra meta es procesar al menos 50 litros de leche materna durante este año” explica en entrevista con eldiario.ec y Manavisión TV, Lenin Cano, responsable del Banco de Leche Humana del Hospital Verdi Cevallos, recalcando la importancia de la donación de este alimento.  También se refirió a la campaña de donación de frascos de vidrio para su almacenamiento, una iniciativa que comenzó ayer y se extenderá durante los próximos tres meses. 🫙🤱🏻🥛";"2024-05-15T18:14:00+0000";"";"";""
"HospitalVerdi/566653036690899_835061111994459/566653036690899_835061111994459";"656";"465";"2";"566653036690899_835061111994459";"data";"data.*";"fetched (200)";"2024-06-08 20:37:50.006512";"Facebook:/<post-id>/comments";"👏🏻👏🏻👏🏻";"2024-05-15T18:35:23+0000";"0";"0";""
"HospitalVerdi/566653036690899_835061111994459/566653036690899_835061111994459";"657";"465";"2";"566653036690899_835061111994459";"offcut";"";"fetched (200)";"2024-06-08 20:37:50.006512";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalVerdi/566653036690899_834443735389530";"466";"423";"1";"566653036690899_834443735389530";"data";"data.*";"fetched (200)";"2024-06-08 20:36:31.042314";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Buscamos recipientes para nuestro Banco de Leche Humana 🫙🤱🏻🥛  Para fortalecer la dotación y disposición de envases que almacenan la leche materna, nuestro Banco de Leche, inicia desde hoy una campaña de donación de estos, bajo las siguientes características:  ✅Frasco de vidrio ✅De boca ancha. ✅Tapa rosca de plástico. ✅Tamaño pequeño o mediano, de preferencia de 200 ml.   Como referencia, son útiles los recipientes de mostaza, café soluble, saleros o de crema de chocolate y avellanas.   Si dispones de estos artículos puedes acercarte al Hospital Verdi Cevallos para entregar la donación, nuestros niños en edad lactante lo agradecerán. ♥️🏥🥛";"2024-05-14T18:18:18+0000";"";"";""
"HospitalVerdi/566653036690899_834443735389530/566653036690899_834443735389530";"658";"466";"2";"566653036690899_834443735389530";"empty";"";"fetched (200)";"2024-06-08 20:37:50.328159";"Facebook:/<post-id>/comments";"";"";"";"";""
